antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN', 'DS0101EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.035536435159265696,0.21189262456905442,0.030792350531867872,0.8665008291873963,4.089339262986048,0.02326244201814304,5.903462700433045,0.7832973116073477
"frozenset({'DA0101EN', 'DS0103EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'BD0111EN'})",0.046026460795002506,0.16630815923623185,0.030792350531867872,0.6690140845070423,4.022737594953135,0.023137774560892412,2.5188136465628737,0.7876665718349928
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.03444617968588856,0.26619913368889414,0.030792350531867872,0.8939264328485884,3.3581117280919353,0.021622807340592354,6.917848489658724,0.7272651051790521
"frozenset({'DA0101EN', 'BD0111EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.047205115360815626,0.14921766803194153,0.030792350531867872,0.6523096129837703,4.371530674532033,0.02374851329854818,2.4469538524467325,0.8094577179837571
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN'})","frozenset({'PY0101EN', 'DS0101EN', 'BD0101EN'})",0.038424138845507855,0.14135014880513894,0.030792350531867872,0.8013803680981595,5.66946957518183,0.02536109278834602,4.323086509490729,0.8565280075046585
"frozenset({'DA0101EN', 'DS0103EN', 'BD0101EN'})","frozenset({'PY0101EN', 'BD0111EN', 'DS0101EN'})",0.049591890856587204,0.10481185726493208,0.030792350531867872,0.6209150326797386,5.924091499592996,0.025594532345909166,2.361444583421817,0.8745692904674411
"frozenset({'PY0101EN', 'DS0103EN', 'BD0111EN', 'DS0101EN'})",frozenset({'DA0101EN'}),0.05442437457642101,0.2446592214986593,0.034004184223708635,0.6247969680563076,2.5537437919940875,0.020688759109290043,2.01315211817024,0.6434366785789317
"frozenset({'DA0101EN', 'PY0101EN', 'DS0103EN', 'BD0111EN'})",frozenset({'DS0101EN'}),0.03621416153460824,0.426584553731915,0.034004184223708635,0.9389747762408462,2.201145747135843,0.018555782286692295,9.396367779513023,0.5661954399720737
"frozenset({'DA0101EN', 'PY0101EN', 'BD0111EN', 'DS0101EN'})",frozenset({'DS0103EN'}),0.050858944514836316,0.22745086483778768,0.034004184223708635,0.6685979142526072,2.9395268060617603,0.02243627330907206,2.3311535092482143,0.6951645258057156
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.035536435159265696,0.44010961487462064,0.034004184223708635,0.956882255389718,2.1741907539609575,0.018364257431747282,12.985150085792444,0.559957654928545
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.038424138845507855,0.26619913368889414,0.034004184223708635,0.8849693251533741,3.3244635806652707,0.02377571175029266,6.3791755311312075,0.7271392936125254
"frozenset({'DA0101EN', 'BD0111EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.05389398002180511,0.14921766803194153,0.034004184223708635,0.6309458720612356,4.22835901661575,0.02596225020389483,2.305305015066043,0.8069937379887074
"frozenset({'DS0103EN', 'BD0111EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.08123876594866959,0.3916374458555559,0.07331231399357634,0.9024301777294161,2.304248961071642,0.04149617119298207,6.235150787272247,0.6160676958186982
"frozenset({'DS0103EN', 'BD0111EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.08194595868815747,0.426584553731915,0.07331231399357634,0.8946422150305645,2.0972213063129286,0.038355433776454735,5.442554116285132,0.5698777807890507
"frozenset({'DS0103EN', 'DS0101EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.1118543182956655,0.3123139935763326,0.07331231399357634,0.6554267650158061,2.0986147867102,0.0383786451478988,1.9957615293457502,0.5894249332531529
"frozenset({'DS0103EN', 'BD0111EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.09178772431269705,0.2267436720982998,0.07331231399357634,0.7987158908507224,3.5225498619624385,0.052500028329369015,3.841616365891223,0.7884882801798773
frozenset({'BD0211EN'}),frozenset({'BD0111EN'}),0.22250051566137255,0.3123139935763326,0.1788313639979963,0.8037346046881207,2.573482524700515,0.10934133937899969,3.5038576481141104,0.7863947233960219
frozenset({'BD0211EN'}),frozenset({'BD0101EN'}),0.22250051566137255,0.3916374458555559,0.17063971476559509,0.7669182889683486,1.9582353451748435,0.08350018111043103,2.6100827536049422,0.6293716718138951
"frozenset({'BD0211EN', 'BD0111EN'})",frozenset({'BD0101EN'}),0.1788313639979963,0.3916374458555559,0.15440374812151927,0.863404185203493,2.204600694699492,0.0843666894864788,4.453742269122592,0.6653969654653289
"frozenset({'BD0211EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.17063971476559509,0.3123139935763326,0.15440374812151927,0.9048523571058538,2.897252046712082,0.10111057734034998,7.227567446822961,0.7895788684737108
"frozenset({'BD0111EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.2541179243893096,0.22250051566137255,0.15440374812151927,0.6076066790352505,2.73081020612095,0.09786237890610022,1.9814289459031689,0.8497433204975992
frozenset({'BD0211EN'}),"frozenset({'BD0111EN', 'BD0101EN'})",0.22250051566137255,0.2541179243893096,0.15440374812151927,0.6939478214805985,2.73081020612095,0.09786237890610022,2.4371075521143757,0.815188079729998
"frozenset({'PY0101EN', 'BD0211EN'})",frozenset({'BD0111EN'}),0.11491882016677962,0.3123139935763326,0.09429236526504994,0.8205128205128205,2.627204791937314,0.058401609601682614,3.831393464360432,0.6997858890701469
"frozenset({'PY0101EN', 'BD0211EN'})",frozenset({'BD0101EN'}),0.11491882016677962,0.3916374458555559,0.09367357161799805,0.815128205128205,2.081333676731314,0.04866705840714654,3.2907267145122487,0.5869956884359767
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN'})",frozenset({'BD0101EN'}),0.09429236526504994,0.3916374458555559,0.08468633055367299,0.8981250000000001,2.2932561978030246,0.04775790945758969,5.9716569731970015,0.622649958956572
"frozenset({'PY0101EN', 'BD0211EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.09367357161799805,0.3123139935763326,0.08468633055367299,0.9040578798364266,2.8947082053032185,0.05543076330909741,7.167717424330623,0.7221923763133878
"frozenset({'PY0101EN', 'BD0111EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.13893390694522204,0.22250051566137255,0.08468633055367299,0.609544008483563,2.7395172845857076,0.05377346461551193,1.9912602219753548,0.7374256090693815
"frozenset({'PY0101EN', 'BD0211EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.11491882016677962,0.2541179243893096,0.08468633055367299,0.7369230769230769,2.899925610104182,0.05548339849962262,2.8352242640172443,0.7402299168534173
"frozenset({'BD0211EN', 'DS0103EN'})",frozenset({'BD0101EN'}),0.06833249845301588,0.3916374458555559,0.05949258920941745,0.870633893919793,2.223060902712814,0.03273102404634959,4.702642543536552,0.5905215839492561
"frozenset({'BD0211EN', 'DS0103EN'})",frozenset({'BD0111EN'}),0.06833249845301588,0.3123139935763326,0.05852019919262162,0.8564036222509702,2.7421237596312085,0.03717900370971167,4.78902056725671,0.681916195963942
"frozenset({'DS0103EN', 'BD0111EN'})",frozenset({'BD0211EN'}),0.09178772431269705,0.22250051566137255,0.05852019919262162,0.6375601926163724,2.8654324270721534,0.03809738320166263,2.1451823682150795,0.716806579284503
"frozenset({'BD0211EN', 'DS0103EN'})",frozenset({'PY0101EN'}),0.06833249845301588,0.44010961487462064,0.04467100804431741,0.653730056058646,1.4853800825162204,0.014597218466739979,1.6169188083508776,0.3507384741766446
"frozenset({'BD0211EN', 'DS0103EN'})",frozenset({'DS0101EN'}),0.06833249845301588,0.426584553731915,0.060229248313050654,0.8814144027598103,2.0662126536202035,0.0310796599550841,4.835456072347962,0.5538700335301587
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.060229248313050654,0.3916374458555559,0.05359931638035183,0.889921722113503,2.2723100958066325,0.030011287405228623,5.526635825205529,0.5958040497804584
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.05949258920941745,0.426584553731915,0.05359931638035183,0.9009410599306588,2.1119870657502773,0.028220696762096344,5.788628930076318,0.5598172281837795
"frozenset({'BD0211EN', 'DS0103EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.06833249845301588,0.2267436720982998,0.05359931638035183,0.784389823199655,3.4593680870599988,0.038105354757463614,3.586362848808085,0.7630725165389156
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'BD0101EN'}),0.05852019919262162,0.3916374458555559,0.05480743731031028,0.9365558912386707,2.3913849432673815,0.03188873596755358,9.588952639133854,0.617997619338483
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.05949258920941745,0.3123139935763326,0.05480743731031028,0.9212481426448736,2.949749808183704,0.03622706918612088,8.732314760813733,0.702799562993073
"frozenset({'DS0103EN', 'BD0111EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.08194595868815747,0.22250051566137255,0.05480743731031028,0.6688241639697949,3.005944332226583,0.03657441924582971,2.347693882677223,0.7268916772619781
"frozenset({'BD0211EN', 'DS0103EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.06833249845301588,0.2541179243893096,0.05480743731031028,0.8020698576972833,3.1562899768869093,0.037442924635094174,3.768410748020025,0.7332791243860683
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'DS0101EN'}),0.05852019919262162,0.426584553731915,0.05253852727112002,0.8977844914400805,2.1045874342751962,0.02757471421423275,5.609867370878899,0.5574707927430873
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'BD0111EN'}),0.060229248313050654,0.3123139935763326,0.05253852727112002,0.8723091976516634,2.7930519143980095,0.03372809020037057,5.385556310842819,0.683112026703001
"frozenset({'DS0103EN', 'BD0111EN', 'DS0101EN'})",frozenset({'BD0211EN'}),0.08123876594866959,0.22250051566137255,0.05253852727112002,0.6467174464998187,2.9065885289185998,0.03446285995584748,2.20078652805092,0.7139548663037735
"frozenset({'BD0211EN', 'DS0103EN'})","frozenset({'BD0111EN', 'DS0101EN'})",0.06833249845301588,0.16339098918584435,0.05253852727112002,0.7688658904700302,4.7056811045773514,0.04137361275534157,3.619582641936617,0.8452488797584258
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.05253852727112002,0.3916374458555559,0.049621357220732534,0.944475602916433,2.4116069924140384,0.029045302591258624,10.95667105090448,0.6177968755471184
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN', 'DS0101EN'})",frozenset({'BD0111EN'}),0.05359931638035183,0.3123139935763326,0.049621357220732534,0.925783397471138,2.9642712670985953,0.03288154066902352,9.26593219025668,0.7001780215443676
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.05480743731031028,0.426584553731915,0.049621357220732534,0.9053763440860215,2.1223842639529815,0.026241351034523915,6.059958693514989,0.5594963484910159
"frozenset({'DS0103EN', 'BD0111EN', 'DS0101EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.07331231399357634,0.22250051566137255,0.049621357220732534,0.6768488745980707,3.0420103638239606,0.03330932955283334,2.4059934291473946,0.7243756792375605
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.060229248313050654,0.2541179243893096,0.049621357220732534,0.8238747553816047,3.2420961935743877,0.03431602565189178,4.234952673745142,0.7358790188660079
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.05852019919262162,0.2267436720982998,0.049621357220732534,0.8479355488418933,3.7396216661529995,0.03635227236387355,5.085056513949591,0.7781295676106176
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'BD0111EN', 'DS0101EN'})",0.05949258920941745,0.16339098918584435,0.049621357220732534,0.8340762753838534,5.104787476591855,0.03990080422057873,5.042130127862031,0.8549698276715318
"frozenset({'DS0103EN', 'BD0111EN', 'DS0101EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.08123876594866959,0.17063971476559509,0.049621357220732534,0.6108088501994923,3.5795233896080414,0.03575879737134262,2.130984442116733,0.7843530744021002
"frozenset({'DS0103EN', 'BD0111EN', 'BD0101EN'})","frozenset({'BD0211EN', 'DS0101EN'})",0.08194595868815747,0.10985060553378319,0.049621357220732534,0.6055375764113627,5.5123735865537595,0.040619544037792055,2.256613916144529,0.8916576882740719
"frozenset({'BD0211EN', 'DS0103EN'})","frozenset({'BD0111EN', 'DS0101EN', 'BD0101EN'})",0.06833249845301588,0.14314759701800395,0.049621357220732534,0.7261750754635619,5.07291139069718,0.03983972426894684,3.12919798821299,0.8617608073455257
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN'})",frozenset({'BD0101EN'}),0.04467100804431741,0.3916374458555559,0.03942599522644901,0.8825857519788919,2.253578561801795,0.02193115573217955,5.181335011702123,0.5822719860519643
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.05949258920941745,0.44010961487462064,0.03942599522644901,0.6627043090638931,1.5057710321840747,0.013242734701598285,1.659939335636037,0.3571353105786493
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN'})",frozenset({'BD0111EN'}),0.04467100804431741,0.3123139935763326,0.03845360520965318,0.8608179419525066,2.756257995663951,0.02450222429025193,4.940909885015544,0.6669841138158289
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'PY0101EN'}),0.05852019919262162,0.44010961487462064,0.03845360520965318,0.6570996978851963,1.493036452003877,0.012698302880602391,1.6328080834933967,0.35074994504875817
"frozenset({'PY0101EN', 'DS0103EN', 'BD0111EN'})",frozenset({'BD0211EN'}),0.05857913192091228,0.22250051566137255,0.03845360520965318,0.6564386317907445,2.9502791480707846,0.02541971815025463,2.2630585283531355,0.7021822495118837
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN'})",frozenset({'DS0101EN'}),0.04467100804431741,0.426584553731915,0.041753837993929926,0.9346965699208444,2.191116770974905,0.02269787596259,8.780786025680984,0.5690309109660991
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.060229248313050654,0.44010961487462064,0.041753837993929926,0.6932485322896281,1.5751724317295868,0.015246366714685308,1.8252247961663082,0.3885510037632227
"frozenset({'BD0211EN', 'DS0103EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.06833249845301588,0.26619913368889414,0.041753837993929926,0.6110392410521777,2.2954215988031605,0.0235637861029394,1.8865678591745616,0.6057420504913252
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.041753837993929926,0.3916374458555559,0.03739281610042137,0.8955539872971066,2.2866914202770223,0.021040449633811985,5.824660400153225,0.5872050127120657
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.03942599522644901,0.426584553731915,0.03739281610042137,0.9484304932735426,2.2233118498462536,0.020574295521310005,11.119273436328942,0.5728039054991388
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.06170256652031706,0.22745086483778768,0.03739281610042137,0.6060171919770774,2.6643872838613905,0.023358513982664128,1.9608701685208154,0.665758175694893
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.05359931638035183,0.44010961487462064,0.03739281610042137,0.6976360637713029,1.5851416106190885,0.01380324161072178,1.8517102009873911,0.3900478343476437
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.04467100804431741,0.2267436720982998,0.03739281610042137,0.8370712401055409,3.6917071703004214,0.02726394770012015,4.74597810971246,0.763216250040196
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.060229248313050654,0.21189262456905442,0.03739281610042137,0.6208414872798435,2.9299815816737653,0.024630682599547774,2.0785696456527134,0.7009166065698849
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.05949258920941745,0.26619913368889414,0.03739281610042137,0.6285289747399703,2.3611232915375657,0.021555940391965192,1.9753919321094968,0.6129380444007153
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'BD0101EN'}),0.03845360520965318,0.3916374458555559,0.03618469517046292,0.9409961685823756,2.402722667457684,0.021124823442216452,10.31056017088962,0.6071526929861618
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.03942599522644901,0.3123139935763326,0.03618469517046292,0.9177877428998505,2.9386699340307794,0.0238714051505692,8.364762514498793,0.6867872688087292
"frozenset({'PY0101EN', 'DS0103EN', 'BD0111EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.05227332999381206,0.22250051566137255,0.03618469517046292,0.6922209695603158,3.111098270953309,0.024553852291502642,2.526161328235761,0.7159976852435594
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.05480743731031028,0.44010961487462064,0.03618469517046292,0.6602150537634409,1.5001150428206946,0.012063415043557346,1.6477786650841864,0.35271591495179705
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.04467100804431741,0.2541179243893096,0.03618469517046292,0.8100263852242745,3.187600351966165,0.02483299132586283,3.9262403702284976,0.7183749182553193
"frozenset({'PY0101EN', 'DS0103EN', 'BD0111EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.05857913192091228,0.17063971476559509,0.03618469517046292,0.6177062374245473,3.619944151178874,0.02618876880826228,2.169431904007891,0.7687875515772644
"frozenset({'BD0211EN', 'BD0111EN', 'DS0103EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.05852019919262162,0.21189262456905442,0.03618469517046292,0.6183282980866063,2.9181209083806365,0.02378469657323446,2.0648829124087835,0.6981708146951812
"frozenset({'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'PY0101EN', 'BD0111EN'})",0.05949258920941745,0.16630815923623185,0.03618469517046292,0.6082218920257554,3.6571981484192166,0.026290592170847393,2.127969439319909,0.7725262189572507
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'BD0111EN'}),0.041753837993929926,0.3123139935763326,0.03633202699118956,0.8701482004234299,2.7861326047523294,0.023291719100166093,5.2959297342518346,0.6690134164115364
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'DS0101EN'}),0.03845360520965318,0.426584553731915,0.03633202699118956,0.9448275862068967,2.214865910969362,0.019928312973446414,10.39315496360906,0.5704409088387558
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0101EN'})",frozenset({'DS0103EN'}),0.06028818104134131,0.22745086483778768,0.03633202699118956,0.6026392961876833,2.6495361827596073,0.022619428073839362,1.9442011445779663,0.6625174207674086
